work_idx	cmd	local pid	queued	run_idx	status	worker	local start time	local end time	local elapsed time	remote start time	remote end time	remote elapsed time	user time	system time	max rss	shared	unshared	stack	minor faults	major faults	pid	io
1292	mBackground  -t p2mass-atlas-971024n-j0080044.fits c2mass-atlas-971024n-j0080044.fits ../../data/data2/pimages.tbl corrections.tbl 	22499	53.832	1292	exit 0	huscs005-kabe-2011-06-05-21-41-39-29593	53.838463	57.259418	3.420955	54.252013	57.241433	2.98941993713	0.092006	0.056003	0	0	0	0	6960	0	22642	[struct stat="OK"]
#	
1293	mBackground  -t p2mass-atlas-981204n-j0480033.fits c2mass-atlas-981204n-j0480033.fits ../../data/data2/pimages.tbl corrections.tbl 	22493	53.832	1293	exit 0	huscs002-kabe-2011-06-05-21-41-29-26442	53.838463	55.578808	1.740345	54.261256	55.574526	1.31327009201	0.092006	0.032002	0	0	0	0	7029	0	22643	[struct stat="OK"]
#	
1294	mBackground  -t p2mass-atlas-981204n-j0420056.fits c2mass-atlas-981204n-j0420056.fits ../../data/data2/pimages.tbl corrections.tbl 	22505	53.832	1294	exit 0	huscs011-kabe-2011-06-05-21-41-34-18509	53.838463	57.566124	3.727661	55.158907	57.547008	2.3881008625	0.136008	0.028002	0	0	0	0	6971	0	22644	[struct stat="OK"]
#	
1296	mBackground  -t p2mass-atlas-981204n-j0460056.fits c2mass-atlas-981204n-j0460056.fits ../../data/data2/pimages.tbl corrections.tbl 	22510	53.832	1296	exit 0	huscs017-kabe-2011-06-05-21-41-29-6570	53.838463	55.889259	2.050796	54.305113	55.879807	1.57469391823	0.080005	0.060003	0	0	0	0	7004	0	22647	[struct stat="OK"]
#	
1298	mBackground  -t p2mass-atlas-971024n-j0090220.fits c2mass-atlas-971024n-j0090220.fits ../../data/data2/pimages.tbl corrections.tbl 	22501	53.832	1298	exit 0	huscs008-kabe-2011-04-11-00-17-13-21850	53.838463	56.987076	3.148613	54.300545	56.952640	2.65209507942	0.072004	0.092005	0	0	0	0	6988	0	22650	[struct stat="OK"]
#	
1299	mBackground  -t p2mass-atlas-981204n-j0460068.fits c2mass-atlas-981204n-j0460068.fits ../../data/data2/pimages.tbl corrections.tbl 	22511	53.832	1299	exit 0	huscs000-kabe-2011-06-05-21-41-34-9285	53.838463	57.924976	4.086513	54.310335	57.848068	3.53773283958	0.100006	0.048003	0	0	0	0	7074	0	22653	[struct stat="OK"]
#	
1300	mBackground  -t p2mass-atlas-981204n-j0420033.fits c2mass-atlas-981204n-j0420033.fits ../../data/data2/pimages.tbl corrections.tbl 	22509	53.832	1300	exit 0	huscs006-kabe-2011-06-05-21-41-29-8241	53.838463	54.808239	0.969776	54.285906	54.780313	0.494406938553	0.072005	0.036002	0	0	0	0	6971	0	22655	[struct stat="OK"]
#	
1301	mBackground  -t p2mass-atlas-981204n-j0490197.fits c2mass-atlas-981204n-j0490197.fits ../../data/data2/pimages.tbl corrections.tbl 	22512	53.833	1301	exit 0	huscs002-kabe-2011-06-05-21-41-34-26469	53.838463	57.925871	4.087408	55.174182	57.895988	2.72180581093	0.088005	0.084005	0	0	0	0	7043	0	22656	[struct stat="OK"]
#	
1302	mBackground  -t p2mass-atlas-981204n-j0480080.fits c2mass-atlas-981204n-j0480080.fits ../../data/data2/pimages.tbl corrections.tbl 	22513	53.833	1302	exit 0	huscs002-kabe-2011-04-11-00-17-13-3176	53.838463	57.562282	3.723819	54.851064	57.443667	2.59260296822	0.116007	0.040003	0	0	0	0	7039	0	22657	[struct stat="OK"]
#	
1303	mBackground  -t p2mass-atlas-981204n-j0490209.fits c2mass-atlas-981204n-j0490209.fits ../../data/data2/pimages.tbl corrections.tbl 	22519	53.833	1303	exit 0	huscs011-kabe-2011-06-05-21-41-34-18503	53.838463	59.064872	5.226409	55.304327	59.043998	3.7396709919	0.112007	0.040002	0	0	0	0	7040	0	22658	[struct stat="OK"]
#	
1304	mBackground  -t p2mass-atlas-981204n-j0470220.fits c2mass-atlas-981204n-j0470220.fits ../../data/data2/pimages.tbl corrections.tbl 	22518	53.833	1304	exit 0	huscs011-kabe-2011-06-05-21-41-34-18504	53.838463	54.984311	1.145848	54.161937	54.936134	0.774197101593	0.068004	0.052003	0	0	0	0	7017	0	22659	[struct stat="OK"]
#	
1305	mBackground  -t p2mass-atlas-981204n-j0480068.fits c2mass-atlas-981204n-j0480068.fits ../../data/data2/pimages.tbl corrections.tbl 	22523	53.833	1305	exit 0	huscs011-kabe-2011-06-05-21-41-29-18478	53.838463	57.147099	3.308636	54.805820	57.070358	2.2645380497	0.084005	0.040003	0	0	0	0	7021	0	22660	[struct stat="OK"]
#	
1306	mBackground  -t p2mass-atlas-981204n-j0480056.fits c2mass-atlas-981204n-j0480056.fits ../../data/data2/pimages.tbl corrections.tbl 	22520	53.833	1306	exit 0	huscs011-kabe-2011-06-05-21-41-34-18508	53.838463	57.702176	3.863713	55.196344	57.664922	2.46857786179	0.088006	0.044003	0	0	0	0	7032	0	22662	[struct stat="OK"]
#	
1307	mBackground  -t p2mass-atlas-981204n-j0490220.fits c2mass-atlas-981204n-j0490220.fits ../../data/data2/pimages.tbl corrections.tbl 	22517	53.833	1307	exit 0	huscs000-kabe-2011-06-05-21-41-29-9257	53.838463	59.043799	5.205336	55.290853	57.983067	2.69221401215	0.080005	0.076005	0	0	0	0	7040	0	22666	[struct stat="OK"]
#	
1308	mBackground  -t p2mass-atlas-981204n-j0450209.fits c2mass-atlas-981204n-j0450209.fits ../../data/data2/pimages.tbl corrections.tbl 	22522	53.833	1308	exit 0	huscs007-kabe-2011-06-05-21-41-34-29940	53.838463	57.558853	3.720390	55.102801	57.396642	2.29384112358	0.076005	0.040002	0	0	0	0	6997	0	22667	[struct stat="OK"]
#	
1309	mBackground  -t p2mass-atlas-981204n-j0470197.fits c2mass-atlas-981204n-j0470197.fits ../../data/data2/pimages.tbl corrections.tbl 	22521	53.833	1309	exit 0	huscs011-kabe-2011-06-05-21-41-29-18479	53.838463	57.924655	4.086192	55.155629	57.836997	2.68136787415	0.128008	0.060004	0	0	0	0	7024	0	22668	[struct stat="OK"]
#	
1310	mBackground  -t p2mass-atlas-981123n-j0730220.fits c2mass-atlas-981123n-j0730220.fits ../../data/data2/pimages.tbl corrections.tbl 	22528	53.833	1310	exit 0	huscs015-kabe-2011-06-05-21-41-34-23187	53.838463	57.645410	3.806947	55.024976	57.624191	2.59921503067	0.100007	0.056004	0	0	0	0	7041	0	22669	[struct stat="OK"]
#	
1312	mBackground  -t p2mass-atlas-981204n-j0450220.fits c2mass-atlas-981204n-j0450220.fits ../../data/data2/pimages.tbl corrections.tbl 	22536	53.833	1312	exit 0	huscs013-kabe-2011-06-05-21-41-29-4408	53.838463	57.700762	3.862299	54.895695	57.629627	2.73393177986	0.104007	0.068005	0	0	0	0	7004	0	22671	[struct stat="OK"]
#	
1313	mBackground  -t p2mass-atlas-981204n-j0470209.fits c2mass-atlas-981204n-j0470209.fits ../../data/data2/pimages.tbl corrections.tbl 	22527	53.833	1313	exit 0	huscs018-kabe-2011-06-05-21-41-34-2909	53.838463	57.701307	3.862844	55.128156	57.637315	2.50915884972	0.080005	0.084005	0	0	0	0	7027	0	22672	[struct stat="OK"]
#	
1314	mBackground  -t p2mass-atlas-981204n-j0460044.fits c2mass-atlas-981204n-j0460044.fits ../../data/data2/pimages.tbl corrections.tbl 	22529	53.834	1314	exit 0	huscs016-kabe-2011-06-05-21-41-34-23262	53.838463	57.147672	3.309209	54.843387	57.089758	2.24637103081	0.088006	0.056003	0	0	0	0	7003	0	22674	[struct stat="OK"]
#	
1315	mBackground  -t p2mass-atlas-981204n-j0470232.fits c2mass-atlas-981204n-j0470232.fits ../../data/data2/pimages.tbl corrections.tbl 	22537	53.834	1315	exit 0	huscs004-kabe-2011-06-05-21-41-34-14375	53.838463	57.712895	3.874432	55.259929	57.692379	2.43244981766	0.112007	0.036002	0	0	0	0	7015	0	22675	[struct stat="OK"]
#	
1316	mBackground  -t p2mass-atlas-981204n-j0450232.fits c2mass-atlas-981204n-j0450232.fits ../../data/data2/pimages.tbl corrections.tbl 	22532	53.834	1316	exit 0	huscs006-kabe-2011-06-05-21-41-34-8249	53.838463	57.226828	3.388365	54.797824	57.216230	2.41840600967	0.104007	0.044002	0	0	0	0	6999	0	22676	[struct stat="OK"]
#	
1317	mBackground  -t p2mass-atlas-981204n-j0470244.fits c2mass-atlas-981204n-j0470244.fits ../../data/data2/pimages.tbl corrections.tbl 	22534	53.834	1317	exit 0	huscs010-kabe-2011-04-11-00-17-13-30553	53.838463	57.578186	3.739723	55.367397	57.568014	2.20061707497	0.108007	0.076005	0	0	0	0	7023	0	22677	[struct stat="OK"]
#	
1318	mBackground  -t p2mass-atlas-981204n-j0450244.fits c2mass-atlas-981204n-j0450244.fits ../../data/data2/pimages.tbl corrections.tbl 	22530	53.834	1318	exit 0	huscs002-kabe-2011-06-05-21-41-34-26464	53.838463	57.790055	3.951592	55.308014	57.777150	2.46913599968	0.112007	0.056003	0	0	0	0	6995	0	22678	[struct stat="OK"]
#	
1319	mBackground  -t p2mass-atlas-981204n-j0440044.fits c2mass-atlas-981204n-j0440044.fits ../../data/data2/pimages.tbl corrections.tbl 	22535	53.834	1319	exit 0	huscs015-kabe-2011-06-05-21-41-29-23166	53.838463	57.148192	3.309729	55.182629	57.120389	1.93775987625	0.092006	0.052003	0	0	0	0	6993	0	22679	[struct stat="OK"]
#	
1320	mBackground  -t p2mass-atlas-981204n-j0460033.fits c2mass-atlas-981204n-j0460033.fits ../../data/data2/pimages.tbl corrections.tbl 	22538	53.835	1320	exit 0	huscs007-kabe-2011-04-11-00-17-13-633	53.838463	57.557972	3.719509	54.777180	57.305782	2.52860188484	0.112007	0.072005	0	0	0	0	7023	0	22681	[struct stat="OK"]
#	
1321	mBackground  -t p2mass-atlas-981204n-j0440033.fits c2mass-atlas-981204n-j0440033.fits ../../data/data2/pimages.tbl corrections.tbl 	22539	53.835	1321	exit 0	huscs002-kabe-2011-06-05-21-41-29-26441	53.838463	57.701905	3.863442	54.903322	57.651662	2.74834012985	0.092006	0.088005	0	0	0	0	6998	0	22684	[struct stat="OK"]
#	
1322	mBackground  -t p2mass-atlas-981204n-j0490232.fits c2mass-atlas-981204n-j0490232.fits ../../data/data2/pimages.tbl corrections.tbl 	22540	53.835	1322	exit 0	huscs003-kabe-2011-06-05-21-41-34-14497	53.838463	57.218374	3.379911	55.264853	57.175268	1.91041517258	0.108007	0.068004	0	0	0	0	7035	0	22686	[struct stat="OK"]
#	
1323	mBackground  -t p2mass-atlas-981204n-j0440056.fits c2mass-atlas-981204n-j0440056.fits ../../data/data2/pimages.tbl corrections.tbl 	22533	53.835	1323	exit 0	huscs004-kabe-2011-06-05-21-41-29-14366	53.838463	59.043273	5.204810	55.292777	57.974774	2.68199706078	0.080005	0.028002	0	0	0	0	6998	0	22693	[struct stat="OK"]
#	
1324	mBackground  -t p2mass-atlas-981204n-j0460091.fits c2mass-atlas-981204n-j0460091.fits ../../data/data2/pimages.tbl corrections.tbl 	22546	53.835	1324	exit 0	huscs001-kabe-2011-06-05-21-41-34-31903	53.838463	57.924479	4.086016	55.297421	57.833147	2.5357260704	0.108006	0.052003	0	0	0	0	7004	0	22694	[struct stat="OK"]
#	
1325	mBackground  -t p2mass-atlas-981204n-j0450197.fits c2mass-atlas-981204n-j0450197.fits ../../data/data2/pimages.tbl corrections.tbl 	22545	53.836	1325	exit 0	huscs015-kabe-2011-06-05-21-41-29-23173	53.838463	56.987256	3.148793	54.749291	56.953721	2.20442986488	0.112007	0.060003	0	0	0	0	6992	0	22695	[struct stat="OK"]
#	
1326	mBackground  -t p2mass-atlas-981204n-j0430185.fits c2mass-atlas-981204n-j0430185.fits ../../data/data2/pimages.tbl corrections.tbl 	22547	53.836	1326	exit 0	huscs001-kabe-2011-06-05-21-41-34-31908	53.838463	57.146846	3.308383	54.761018	57.067874	2.3068561554	0.116007	0.048003	0	0	0	0	6985	0	22696	[struct stat="OK"]
#	
1327	mBackground  -t p2mass-atlas-981204n-j0440091.fits c2mass-atlas-981204n-j0440091.fits ../../data/data2/pimages.tbl corrections.tbl 	22544	53.836	1327	exit 0	huscs019-kabe-2011-06-05-21-41-29-11154	53.838463	57.559806	3.721343	55.340913	57.427127	2.08621406555	0.100007	0.084005	0	0	0	0	6993	0	22697	[struct stat="OK"]
#	
1328	mBackground  -t p2mass-atlas-981204n-j0450185.fits c2mass-atlas-981204n-j0450185.fits ../../data/data2/pimages.tbl corrections.tbl 	22548	53.836	1328	exit 0	huscs001-kabe-2011-04-11-00-17-13-11925	53.838463	57.561316	3.722853	55.139399	57.443920	2.30452108383	0.100007	0.056004	0	0	0	0	7026	0	22699	[struct stat="OK"]
#	
1329	mBackground  -t p2mass-atlas-981204n-j0430197.fits c2mass-atlas-981204n-j0430197.fits ../../data/data2/pimages.tbl corrections.tbl 	22550	53.836	1329	exit 0	huscs003-kabe-2011-06-05-21-41-39-14504	53.838463	56.986874	3.148411	54.947846	56.943253	1.99540686607	0.112007	0.040003	0	0	0	0	6983	0	22700	[struct stat="OK"]
#	
1330	mBackground  -t p2mass-atlas-981204n-j0440080.fits c2mass-atlas-981204n-j0440080.fits ../../data/data2/pimages.tbl corrections.tbl 	22551	53.836	1330	exit 0	huscs018-kabe-2011-06-05-21-41-34-2912	53.838463	57.851489	4.013026	55.228362	57.829350	2.60098791122	0.096006	0.060004	0	0	0	0	6982	0	22701	[struct stat="OK"]
#	
1331	mBackground  -t p2mass-atlas-981204n-j0460080.fits c2mass-atlas-981204n-j0460080.fits ../../data/data2/pimages.tbl corrections.tbl 	22549	53.836	1331	exit 0	huscs006-kabe-2011-06-05-21-41-29-8235	53.838463	57.701537	3.863074	55.375779	57.647043	2.27126383781	0.064004	0.068004	0	0	0	0	7009	0	22702	[struct stat="OK"]
#	
1332	mBackground  -t p2mass-atlas-981204n-j0470185.fits c2mass-atlas-981204n-j0470185.fits ../../data/data2/pimages.tbl corrections.tbl 	22553	53.836	1332	exit 0	huscs010-kabe-2011-06-05-21-41-34-25186	53.838463	57.700462	3.861999	55.362440	57.629758	2.26731801033	0.100007	0.068005	0	0	0	0	7017	0	22703	[struct stat="OK"]
#	
1333	mBackground  -t p2mass-atlas-981204n-j0480091.fits c2mass-atlas-981204n-j0480091.fits ../../data/data2/pimages.tbl corrections.tbl 	22552	53.836	1333	exit 0	huscs015-kabe-2011-04-11-00-17-13-28941	53.838463	57.561830	3.723367	55.082096	57.439682	2.35758590698	0.092005	0.044003	0	0	0	0	7046	0	22705	[struct stat="OK"]
#	
1334	mBackground  -t p2mass-atlas-981204n-j0440068.fits c2mass-atlas-981204n-j0440068.fits ../../data/data2/pimages.tbl corrections.tbl 	22554	53.836	1334	exit 0	huscs017-kabe-2011-04-11-00-17-13-15254	53.838463	56.986659	3.148196	54.737409	56.948142	2.21073293686	0.092006	0.072005	0	0	0	0	6998	0	22706	[struct stat="OK"]
#	
1335	mBackground  -t p2mass-atlas-981204n-j0430209.fits c2mass-atlas-981204n-j0430209.fits ../../data/data2/pimages.tbl corrections.tbl 	22555	53.836	1335	exit 0	huscs016-kabe-2011-06-05-21-41-29-23247	53.838463	56.819406	2.980943	54.920992	56.810654	1.88966202736	0.104006	0.048003	0	0	0	0	6988	0	22707	[struct stat="OK"]
#	
1338	mBackground  -t p2mass-atlas-981204n-j0430173.fits c2mass-atlas-981204n-j0430173.fits ../../data/data2/pimages.tbl corrections.tbl 	22557	53.837	1338	exit 0	huscs018-kabe-2011-06-05-21-41-34-2911	53.838463	57.556767	3.718304	54.876110	57.297121	2.42101097107	0.100006	0.060003	0	0	0	0	6982	0	22710	[struct stat="OK"]
#	
1339	mBackground  -t p2mass-atlas-001016n-j1030232.fits c2mass-atlas-001016n-j1030232.fits ../../data/data2/pimages.tbl corrections.tbl 	22558	53.837	1339	exit 0	huscs019-kabe-2011-04-11-00-17-13-19518	53.838463	59.043448	5.204985	54.734825	57.979288	3.24446296692	0.080005	0.096006	0	0	0	0	6969	0	22711	[struct stat="OK"]
#	
1352	mBackground  -t p2mass-atlas-971024n-j0080080.fits c2mass-atlas-971024n-j0080080.fits ../../data/data2/pimages.tbl corrections.tbl 	22577	54.141	1352	exit 0	huscs016-kabe-2011-06-05-21-41-29-23248	54.209471	59.044200	4.834729	55.109696	59.024057	3.91436100006	0.100006	0.096006	0	0	0	0	6953	0	22739	[struct stat="OK"]
#	
1357	mBackground  -t p2mass-atlas-981204n-j0420091.fits c2mass-atlas-981204n-j0420091.fits ../../data/data2/pimages.tbl corrections.tbl 	22596	54.141	1357	exit 0	huscs004-kabe-2011-06-05-21-41-29-14369	54.209471	56.985635	2.776164	54.735102	56.858472	2.12336993217	0.096006	0.052003	0	0	0	0	6982	0	22744	[struct stat="OK"]
#	
1360	mBackground  -t p2mass-atlas-001016n-j1030185.fits c2mass-atlas-001016n-j1030185.fits ../../data/data2/pimages.tbl corrections.tbl 	22620	54.141	1360	exit 0	huscs019-kabe-2011-06-05-21-41-29-11151	54.209471	59.159434	4.949963	55.018092	59.152550	4.13445782661	0.088005	0.084005	0	0	0	0	6942	0	22747	[struct stat="OK"]
#	
1361	mBackground  -t p2mass-atlas-981123n-j0720080.fits c2mass-atlas-981123n-j0720080.fits ../../data/data2/pimages.tbl corrections.tbl 	22624	54.141	1361	exit 0	huscs016-kabe-2011-04-11-00-17-13-15312	54.209471	57.925403	3.715932	54.983529	57.880800	2.89727091789	0.104006	0.036003	0	0	0	0	6967	0	22748	[struct stat="OK"]
#	
1362	mBackground  -t p2mass-atlas-981204n-j0420080.fits c2mass-atlas-981204n-j0420080.fits ../../data/data2/pimages.tbl corrections.tbl 	22649	54.142	1362	exit 0	huscs009-kabe-2011-06-05-21-41-34-3679	54.209471	59.044364	4.834893	55.045508	59.028876	3.98336791992	0.116007	0.040003	0	0	0	0	6977	0	22749	[struct stat="OK"]
#	
1364	mBackground  -t p2mass-atlas-981204n-j0420068.fits c2mass-atlas-981204n-j0420068.fits ../../data/data2/pimages.tbl corrections.tbl 	22651	54.142	1364	exit 0	huscs007-kabe-2011-06-05-21-41-34-29936	54.209471	57.793539	3.584068	55.159483	57.776376	2.61689281464	0.080005	0.060004	0	0	0	0	6985	0	22751	[struct stat="OK"]
#	
1365	mBackground  -t p2mass-atlas-981105n-j2490266.fits c2mass-atlas-981105n-j2490266.fits ../../data/data2/pimages.tbl corrections.tbl 	22663	54.142	1365	exit 0	huscs008-kabe-2011-06-05-21-41-34-30573	54.209471	57.793370	3.583899	54.972495	57.775455	2.80295991898	0.068004	0.048003	0	0	0	0	6636	0	22752	[struct stat="OK"]
#	
1366	mBackground  -t p2mass-atlas-971024n-j0090197.fits c2mass-atlas-971024n-j0090197.fits ../../data/data2/pimages.tbl corrections.tbl 	22654	54.142	1366	exit 0	huscs008-kabe-2011-06-05-21-41-39-30585	54.209471	59.043999	4.834528	54.787784	59.024602	4.23681807518	0.092005	0.060004	0	0	0	0	6969	0	22753	[struct stat="OK"]
#	
1367	mBackground  -t p2mass-atlas-981123n-j0740033.fits c2mass-atlas-981123n-j0740033.fits ../../data/data2/pimages.tbl corrections.tbl 	22664	54.142	1367	exit 0	huscs003-kabe-2011-06-05-21-41-29-14476	54.209471	57.559345	3.349874	55.096464	57.394798	2.29833388329	0.068004	0.084005	0	0	0	0	7060	0	22754	[struct stat="OK"]
#	
1372	mBackground  -t p2mass-atlas-981123n-j0740044.fits c2mass-atlas-981123n-j0740044.fits ../../data/data2/pimages.tbl corrections.tbl 	22728	54.530	1372	exit 0	huscs004-kabe-2011-06-05-21-41-29-14368	54.530083	57.263013	2.732930	54.772723	57.237423	2.4646999836	0.080005	0.032002	0	0	0	0	7061	0	22764	[struct stat="OK"]
#	
1373	mBackground  -t p2mass-atlas-991212n-j0420056.fits c2mass-atlas-991212n-j0420056.fits ../../data/data2/pimages.tbl corrections.tbl 	22719	54.542	1373	exit 0	huscs019-kabe-2011-06-05-21-41-29-11144	54.542151	57.148640	2.606489	54.918278	57.135193	2.21691513062	0.092006	0.108007	0	0	0	0	7042	0	22765	[struct stat="OK"]
#	
1374	mBackground  -t p2mass-atlas-981123n-j0730173.fits c2mass-atlas-981123n-j0730173.fits ../../data/data2/pimages.tbl corrections.tbl 	22731	54.548	1374	exit 0	huscs012-kabe-2011-06-05-21-41-34-18622	54.549073	57.925235	3.376162	55.095679	57.881133	2.78545403481	0.116007	0.072004	0	0	0	0	7040	0	22766	[struct stat="OK"]
#	
1375	mBackground  -t p2mass-atlas-981204n-j0490185.fits c2mass-atlas-981204n-j0490185.fits ../../data/data2/pimages.tbl corrections.tbl 	22718	54.553	1375	exit 0	huscs008-kabe-2011-06-05-21-41-39-30586	54.554319	57.557358	3.003039	54.901389	57.315998	2.41460895538	0.116007	0.056003	0	0	0	0	7041	0	22768	[struct stat="OK"]
#	
1376	mBackground  -t p2mass-atlas-981123n-j0740091.fits c2mass-atlas-981123n-j0740091.fits ../../data/data2/pimages.tbl corrections.tbl 	22735	54.555	1376	exit 0	huscs012-kabe-2011-06-05-21-41-34-18623	54.555738	57.702649	3.146911	55.368783	57.684350	2.3155670166	0.076005	0.076005	0	0	0	0	7057	0	22769	[struct stat="OK"]
#	
1377	mBackground  -t p2mass-atlas-981123n-j0730185.fits c2mass-atlas-981123n-j0730185.fits ../../data/data2/pimages.tbl corrections.tbl 	22758	54.557	1377	exit 0	huscs008-kabe-2011-06-05-21-41-34-30581	54.557639	57.159866	2.602227	54.880549	57.142588	2.26203894615	0.092006	0.048003	0	0	0	0	7047	0	22770	[struct stat="OK"]
#	
1378	mBackground  -t p2mass-atlas-981204n-j0490173.fits c2mass-atlas-981204n-j0490173.fits ../../data/data2/pimages.tbl corrections.tbl 	22733	54.570	1378	exit 0	huscs008-kabe-2011-06-05-21-41-34-30578	54.570380	57.566391	2.996011	54.965452	57.553161	2.58770895004	0.076005	0.048003	0	0	0	0	7042	0	22771	[struct stat="OK"]
#	
1379	mBackground  -t p2mass-atlas-991212n-j0420080.fits c2mass-atlas-991212n-j0420080.fits ../../data/data2/pimages.tbl corrections.tbl 	22724	54.582	1379	exit 0	huscs008-kabe-2011-06-05-21-41-34-30579	54.582941	56.773209	2.190268	54.914146	56.766088	1.85194182396	0.128008	0.072005	0	0	0	0	7044	0	22772	[struct stat="OK"]
#	
1381	mBackground  -t p2mass-atlas-981123n-j0740068.fits c2mass-atlas-981123n-j0740068.fits ../../data/data2/pimages.tbl corrections.tbl 	22725	54.600	1381	exit 0	huscs005-kabe-2011-06-05-21-41-29-29564	54.600993	57.147354	2.546361	55.084905	57.084532	1.99962687492	0.088006	0.080005	0	0	0	0	7065	0	22774	[struct stat="OK"]
#	
1382	mBackground  -t p2mass-atlas-981105n-j2490256.fits c2mass-atlas-981105n-j2490256.fits ../../data/data2/pimages.tbl corrections.tbl 	22767	54.602	1382	exit 0	huscs002-kabe-2011-06-05-21-41-34-26463	54.602950	59.084911	4.481961	54.862477	59.077774	4.21529698372	0.124008	0.056004	0	0	0	0	7075	0	22775	[struct stat="OK"]
#	
1383	mBackground  -t p2mass-atlas-981123n-j0730197.fits c2mass-atlas-981123n-j0730197.fits ../../data/data2/pimages.tbl corrections.tbl 	22723	54.608	1383	exit 0	huscs006-kabe-2011-04-11-00-17-13-21996	54.608290	57.146594	2.538304	55.007054	57.064593	2.05753898621	0.112007	0.044003	0	0	0	0	7071	0	22777	[struct stat="OK"]
#	
1384	mBackground  -t p2mass-atlas-981123n-j0740080.fits c2mass-atlas-981123n-j0740080.fits ../../data/data2/pimages.tbl corrections.tbl 	22690	54.644	1384	exit 0	huscs012-kabe-2011-06-05-21-41-29-18596	54.644644	57.590390	2.945746	54.995809	57.576391	2.58058190346	0.092006	0.072004	0	0	0	0	7053	0	22778	[struct stat="OK"]
#	
1385	mBackground  -t p2mass-atlas-991212n-j0420044.fits c2mass-atlas-991212n-j0420044.fits ../../data/data2/pimages.tbl corrections.tbl 	22727	54.660	1385	exit 0	huscs004-kabe-2011-04-11-00-17-13-7630	54.660493	57.851149	3.190656	55.118447	57.816943	2.69849610329	0.100006	0.052003	0	0	0	0	7059	0	22779	[struct stat="OK"]
