work_idx	cmd	pid	dirs	time_req	run_idx	result	man_name	time_start	time_end	time_since_start	worker_time_start	worker_time_end	worker_time	utime	stime	maxrss	ixrss	idrss	isrss	minflt	majflt	io	io_filename
1141	mDiffFit  -s fit.000271.000278.txt p2mass-atlas-001025n-j0730266.fits p2mass-atlas-971021n-j0390256.fits diff.271.278.fits ../../data/data2/region.hdr  || echo err	32382	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.661	0	exit 0	huscs005-kabe-2011-06-06-18-57-17-11614	26.666	28.175	1.509	26.675	28.171	1.495	0.000	0.016	0	0	0	0	5901	0		-
1142	mDiffFit  -s fit.000271.000280.txt p2mass-atlas-001025n-j0730266.fits p2mass-atlas-981105n-j2210266.fits diff.271.280.fits ../../data/data2/region.hdr  || echo err	32383	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.668	0	exit 0	huscs005-kabe-2011-06-06-18-57-17-11614	26.669	28.568	1.900	26.677	28.559	1.882	0.004	0.000	0	0	0	0	5907	0		-
1143	mDiffFit  -s fit.000271.000283.txt p2mass-atlas-001025n-j0730266.fits p2mass-atlas-971021n-j0390266.fits diff.271.283.fits ../../data/data2/region.hdr  || echo err	32385	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.670	0	exit 0	huscs005-kabe-2011-06-06-18-57-17-11614	26.675	28.453	1.779	26.681	28.443	1.762	0.000	0.008	0	0	0	0	5907	0		-
1144	mDiffFit  -s fit.000271.000281.txt p2mass-atlas-001025n-j0730266.fits p2mass-atlas-001025n-j0740009.fits diff.271.281.fits ../../data/data2/region.hdr  || echo err	32384	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.670	0	exit 0	huscs005-kabe-2011-06-06-18-57-17-11614	26.675	28.307	1.632	26.682	28.301	1.620	0.004	0.004	0	0	0	0	5904	0		-
1145	mDiffFit  -s fit.000269.000293.txt p2mass-atlas-981105n-j2160009.fits p2mass-atlas-981105n-j2170256.fits diff.269.293.fits ../../data/data2/region.hdr  || echo err	32381	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.676	0	exit 0	huscs005-kabe-2011-06-06-18-57-17-11614	26.678	28.233	1.555	26.684	28.219	1.535	0.000	0.008	0	0	0	0	5908	0		-
1146	mDiffFit  -s fit.000271.000284.txt p2mass-atlas-001025n-j0730266.fits p2mass-atlas-981105n-j2220009.fits diff.271.284.fits ../../data/data2/region.hdr  || echo err	32386	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.680	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.683	29.207	2.524	26.691	29.202	2.512	0.000	0.004	0	0	0	0	5909	0		-
1147	mDiffFit  -s fit.000271.000289.txt p2mass-atlas-001025n-j0730266.fits p2mass-atlas-001025n-j0730256.fits diff.271.289.fits ../../data/data2/region.hdr  || echo err	32387	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.684	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.687	28.545	1.858	26.697	28.538	1.842	0.000	0.012	0	0	0	0	5906	0		-
1148	mDiffFit  -s fit.000272.000298.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-981105n-j2190256.fits diff.272.298.fits ../../data/data2/region.hdr  || echo err	32392	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.684	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.687	28.743	2.056	26.697	28.737	2.039	0.000	0.012	0	0	0	0	5905	0		-
1149	mDiffFit  -s fit.000272.000279.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-981105n-j2190266.fits diff.272.279.fits ../../data/data2/region.hdr  || echo err	32388	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.688	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.691	28.679	1.988	26.699	28.672	1.973	0.004	0.000	0	0	0	0	5910	0		-
1150	mDiffFit  -s fit.000272.000280.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-981105n-j2210266.fits diff.272.280.fits ../../data/data2/region.hdr  || echo err	32389	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.689	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.691	28.471	1.780	26.699	28.456	1.756	0.000	0.008	0	0	0	0	5910	0		-
1151	mDiffFit  -s fit.000272.000283.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-971021n-j0390266.fits diff.272.283.fits ../../data/data2/region.hdr  || echo err	32390	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.689	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.691	29.114	2.423	26.700	29.102	2.402	0.000	0.008	0	0	0	0	5916	0		-
1152	mDiffFit  -s fit.000272.000288.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-971021n-j0380009.fits diff.272.288.fits ../../data/data2/region.hdr  || echo err	32391	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.690	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.691	29.379	2.688	26.701	29.372	2.672	0.000	0.008	0	0	0	0	5906	0		-
1153	mDiffFit  -s fit.000272.000299.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-981105n-j2200021.fits diff.272.299.fits ../../data/data2/region.hdr  || echo err	32393	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.690	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.691	28.772	2.081	26.702	28.764	2.062	0.004	0.008	0	0	0	0	5993	0		-
1154	mDiffFit  -s fit.000272.000300.txt p2mass-atlas-981105n-j2200009.fits p2mass-atlas-981105n-j2210256.fits diff.272.300.fits ../../data/data2/region.hdr  || echo err	32394	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.692	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.699	28.729	2.030	26.706	28.723	2.017	0.000	0.012	0	0	0	0	5936	0		-
1155	mDiffFit  -s fit.000273.000286.txt p2mass-atlas-001025n-j0740021.fits p2mass-atlas-001025n-j0730244.fits diff.273.286.fits ../../data/data2/region.hdr  || echo err	32396	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.699	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.701	28.682	1.980	26.707	28.676	1.968	0.004	0.004	0	0	0	0	5936	0		-
1156	mDiffFit  -s fit.000273.000281.txt p2mass-atlas-001025n-j0740021.fits p2mass-atlas-001025n-j0740009.fits diff.273.281.fits ../../data/data2/region.hdr  || echo err	32395	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.700	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.701	28.571	1.870	26.708	28.564	1.856	0.008	0.004	0	0	0	0	5928	0		-
1157	mDiffFit  -s fit.000273.000289.txt p2mass-atlas-001025n-j0740021.fits p2mass-atlas-001025n-j0730256.fits diff.273.289.fits ../../data/data2/region.hdr  || echo err	32397	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.710	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.715	28.644	1.929	26.720	28.638	1.918	0.000	0.012	0	0	0	0	5920	0		-
1158	mDiffFit  -s fit.000274.000276.txt p2mass-atlas-981105n-j2180009.fits p2mass-atlas-001016n-j0980009.fits diff.274.276.fits ../../data/data2/region.hdr  || echo err	32398	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.717	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.720	29.115	2.395	26.728	29.102	2.375	0.000	0.012	0	0	0	0	5919	0		-
1159	mDiffFit  -s fit.000274.000279.txt p2mass-atlas-981105n-j2180009.fits p2mass-atlas-981105n-j2190266.fits diff.274.279.fits ../../data/data2/region.hdr  || echo err	32399	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.726	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.734	28.499	1.765	26.751	28.490	1.739	0.004	0.008	0	0	0	0	5917	0		-
1160	mDiffFit  -s fit.000274.000285.txt p2mass-atlas-981105n-j2180009.fits p2mass-atlas-981123n-j0710266.fits diff.274.285.fits ../../data/data2/region.hdr  || echo err	32400	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.726	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.734	28.625	1.890	26.751	28.614	1.863	0.000	0.012	0	0	0	0	5926	0		-
1161	mDiffFit  -s fit.000274.000293.txt p2mass-atlas-981105n-j2180009.fits p2mass-atlas-981105n-j2170256.fits diff.274.293.fits ../../data/data2/region.hdr  || echo err	32401	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.727	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8404	26.734	28.784	2.050	26.752	28.780	2.027	0.008	0.004	0	0	0	0	5926	0		-
1162	mDiffFit  -s fit.000274.000297.txt p2mass-atlas-981105n-j2180009.fits p2mass-atlas-981105n-j2180021.fits diff.274.297.fits ../../data/data2/region.hdr  || echo err	32402	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.727	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.734	28.622	1.887	26.743	28.600	1.857	0.000	0.012	0	0	0	0	5904	0		-
1163	mDiffFit  -s fit.000274.000298.txt p2mass-atlas-981105n-j2180009.fits p2mass-atlas-981105n-j2190256.fits diff.274.298.fits ../../data/data2/region.hdr  || echo err	32403	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.740	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.747	28.522	1.775	26.755	28.515	1.760	0.004	0.008	0	0	0	0	5904	0		-
1164	mDiffFit  -s fit.000277.000301.txt p2mass-atlas-981105n-j2290256.fits p2mass-atlas-981105n-j2220021.fits diff.277.301.fits ../../data/data2/region.hdr  || echo err	32413	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.751	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.754	29.349	2.595	26.763	29.344	2.580	0.000	0.008	0	0	0	0	5904	0		-
1165	mDiffFit  -s fit.000275.000284.txt p2mass-atlas-981105n-j2290266.fits p2mass-atlas-981105n-j2220009.fits diff.275.284.fits ../../data/data2/region.hdr  || echo err	32407	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.755	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	29.331	2.565	26.775	29.323	2.548	0.000	0.008	0	0	0	0	5903	0		-
1166	mDiffFit  -s fit.000275.000281.txt p2mass-atlas-981105n-j2290266.fits p2mass-atlas-001025n-j0740009.fits diff.275.281.fits ../../data/data2/region.hdr  || echo err	32406	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.756	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	29.641	2.875	26.776	29.637	2.861	0.008	0.004	0	0	0	0	5907	0		-
1167	mDiffFit  -s fit.000275.000277.txt p2mass-atlas-981105n-j2290266.fits p2mass-atlas-981105n-j2290256.fits diff.275.277.fits ../../data/data2/region.hdr  || echo err	32404	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.756	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	28.904	2.138	26.776	28.898	2.121	0.000	0.012	0	0	0	0	5903	0		-
1168	mDiffFit  -s fit.000276.000279.txt p2mass-atlas-001016n-j0980009.fits p2mass-atlas-981105n-j2190266.fits diff.276.279.fits ../../data/data2/region.hdr  || echo err	32408	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.757	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	29.781	3.014	26.777	29.773	2.996	0.004	0.012	0	0	0	0	5901	0		-
1169	mDiffFit  -s fit.000276.000282.txt p2mass-atlas-001016n-j0980009.fits p2mass-atlas-971021n-j0380021.fits diff.276.282.fits ../../data/data2/region.hdr  || echo err	32409	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.757	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	29.198	2.432	26.778	29.188	2.410	0.004	0.012	0	0	0	0	5901	0		-
1170	mDiffFit  -s fit.000276.000287.txt p2mass-atlas-001016n-j0980009.fits p2mass-atlas-001016n-j0910266.fits diff.276.287.fits ../../data/data2/region.hdr  || echo err	32410	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.758	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	28.831	2.065	26.780	28.823	2.044	0.004	0.004	0	0	0	0	5904	0		-
1171	mDiffFit  -s fit.000276.000288.txt p2mass-atlas-001016n-j0980009.fits p2mass-atlas-971021n-j0380009.fits diff.276.288.fits ../../data/data2/region.hdr  || echo err	32411	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.758	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	29.521	2.755	26.782	29.516	2.734	0.004	0.008	0	0	0	0	6005	0		-
1172	mDiffFit  -s fit.000277.000284.txt p2mass-atlas-981105n-j2290256.fits p2mass-atlas-981105n-j2220009.fits diff.277.284.fits ../../data/data2/region.hdr  || echo err	32412	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.758	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.766	29.290	2.524	26.783	29.283	2.501	0.004	0.012	0	0	0	0	5913	0		-
1173	mDiffFit  -s fit.000278.000283.txt p2mass-atlas-971021n-j0390256.fits p2mass-atlas-971021n-j0390266.fits diff.278.283.fits ../../data/data2/region.hdr  || echo err	32415	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.775	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.783	29.294	2.510	26.797	29.286	2.489	0.008	0.000	0	0	0	0	5919	0		-
1174	mDiffFit  -s fit.000278.000282.txt p2mass-atlas-971021n-j0390256.fits p2mass-atlas-971021n-j0380021.fits diff.278.282.fits ../../data/data2/region.hdr  || echo err	32414	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.776	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.783	29.506	2.723	26.798	29.498	2.700	0.000	0.004	0	0	0	0	5917	0		-
1175	mDiffFit  -s fit.000278.000286.txt p2mass-atlas-971021n-j0390256.fits p2mass-atlas-001025n-j0730244.fits diff.278.286.fits ../../data/data2/region.hdr  || echo err	32416	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.777	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.783	29.237	2.454	26.799	29.230	2.431	0.012	0.000	0	0	0	0	5918	0		-
1176	mDiffFit  -s fit.000278.000288.txt p2mass-atlas-971021n-j0390256.fits p2mass-atlas-971021n-j0380009.fits diff.278.288.fits ../../data/data2/region.hdr  || echo err	32417	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.785	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.786	29.264	2.478	26.801	29.258	2.457	0.000	0.012	0	0	0	0	5914	0		-
1177	mDiffFit  -s fit.000279.000298.txt p2mass-atlas-981105n-j2190266.fits p2mass-atlas-981105n-j2190256.fits diff.279.298.fits ../../data/data2/region.hdr  || echo err	32420	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.797	0	exit 0	huscs019-kabe-2011-06-06-18-57-17-25632	26.822	28.803	1.981	26.844	28.795	1.951	0.000	0.016	0	0	0	0	5911	0		-
1178	mDiffFit  -s fit.000279.000288.txt p2mass-atlas-981105n-j2190266.fits p2mass-atlas-971021n-j0380009.fits diff.279.288.fits ../../data/data2/region.hdr  || echo err	32419	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.798	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.121	2.299	26.844	29.110	2.267	0.000	0.012	0	0	0	0	5921	0		-
1179	mDiffFit  -s fit.000280.000283.txt p2mass-atlas-981105n-j2210266.fits p2mass-atlas-971021n-j0390266.fits diff.280.283.fits ../../data/data2/region.hdr  || echo err	32421	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.799	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.328	2.506	26.844	29.321	2.477	0.004	0.004	0	0	0	0	5921	0		-
1180	mDiffFit  -s fit.000280.000300.txt p2mass-atlas-981105n-j2210266.fits p2mass-atlas-981105n-j2210256.fits diff.280.300.fits ../../data/data2/region.hdr  || echo err	32423	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.800	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.724	1.902	26.845	28.717	1.872	0.000	0.004	0	0	0	0	5925	0		-
1181	mDiffFit  -s fit.000280.000284.txt p2mass-atlas-981105n-j2210266.fits p2mass-atlas-981105n-j2220009.fits diff.280.284.fits ../../data/data2/region.hdr  || echo err	32422	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.804	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.467	1.645	26.846	28.453	1.607	0.000	0.020	0	0	0	0	5919	0		-
1182	mDiffFit  -s fit.000281.000284.txt p2mass-atlas-001025n-j0740009.fits p2mass-atlas-981105n-j2220009.fits diff.281.284.fits ../../data/data2/region.hdr  || echo err	32424	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.815	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.300	2.478	26.846	29.293	2.447	0.000	0.008	0	0	0	0	5914	0		-
1183	mDiffFit  -s fit.000282.000288.txt p2mass-atlas-971021n-j0380021.fits p2mass-atlas-971021n-j0380009.fits diff.282.288.fits ../../data/data2/region.hdr  || echo err	32426	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.816	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.677	1.855	26.848	28.669	1.821	0.004	0.008	0	0	0	0	5912	0		-
1184	mDiffFit  -s fit.000281.000289.txt p2mass-atlas-001025n-j0740009.fits p2mass-atlas-001025n-j0730256.fits diff.281.289.fits ../../data/data2/region.hdr  || echo err	32425	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.816	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.658	1.836	26.850	28.650	1.801	0.000	0.012	0	0	0	0	5910	0		-
1185	mDiffFit  -s fit.000278.000289.txt p2mass-atlas-971021n-j0390256.fits p2mass-atlas-001025n-j0730256.fits diff.278.289.fits ../../data/data2/region.hdr  || echo err	32418	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.817	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.159	2.337	26.850	29.152	2.301	0.000	0.008	0	0	0	0	5905	0		-
1186	mDiffFit  -s fit.000283.000289.txt p2mass-atlas-971021n-j0390266.fits p2mass-atlas-001025n-j0730256.fits diff.283.289.fits ../../data/data2/region.hdr  || echo err	32428	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.818	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.501	1.679	26.851	28.490	1.638	0.000	0.008	0	0	0	0	5905	0		-
1187	mDiffFit  -s fit.000284.000300.txt p2mass-atlas-981105n-j2220009.fits p2mass-atlas-981105n-j2210256.fits diff.284.300.fits ../../data/data2/region.hdr  || echo err	32429	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.818	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.715	1.894	26.852	28.708	1.856	0.004	0.008	0	0	0	0	5905	0		-
1188	mDiffFit  -s fit.000284.000301.txt p2mass-atlas-981105n-j2220009.fits p2mass-atlas-981105n-j2220021.fits diff.284.301.fits ../../data/data2/region.hdr  || echo err	32430	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.819	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	28.790	1.968	26.853	28.783	1.931	0.004	0.008	0	0	0	0	5899	0		-
1189	mDiffFit  -s fit.000285.000287.txt p2mass-atlas-981123n-j0710266.fits p2mass-atlas-001016n-j0910266.fits diff.285.287.fits ../../data/data2/region.hdr  || echo err	32431	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.819	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.181	2.360	26.853	29.176	2.323	0.000	0.008	0	0	0	0	5900	0		-
1190	mDiffFit  -s fit.000285.000296.txt p2mass-atlas-981123n-j0710266.fits p2mass-atlas-981105n-j2170266.fits diff.285.296.fits ../../data/data2/region.hdr  || echo err	32432	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.819	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.381	2.559	26.854	29.373	2.518	0.000	0.008	0	0	0	0	5902	0		-
1191	mDiffFit  -s fit.000283.000288.txt p2mass-atlas-971021n-j0390266.fits p2mass-atlas-971021n-j0380009.fits diff.283.288.fits ../../data/data2/region.hdr  || echo err	32427	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.820	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.822	29.054	2.232	26.855	29.048	2.193	0.000	0.016	0	0	0	0	5902	0		-
1192	mDiffFit  -s fit.000290.000291.txt p2mass-atlas-981105n-j2200032.fits p2mass-atlas-981105n-j2210244.fits diff.290.291.fits ../../data/data2/region.hdr  || echo err	32439	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.833	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.836	28.970	2.133	26.857	28.963	2.106	0.000	0.008	0	0	0	0	5910	0		-
1193	mDiffFit  -s fit.000286.000289.txt p2mass-atlas-001025n-j0730244.fits p2mass-atlas-001025n-j0730256.fits diff.286.289.fits ../../data/data2/region.hdr  || echo err	32438	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.834	0	exit 0	huscs014-kabe-2011-06-06-18-57-17-8408	26.836	28.778	1.941	26.858	28.769	1.911	0.000	0.008	0	0	0	0	5909	0		-
1194	mDiffFit  -s fit.000290.000292.txt p2mass-atlas-981105n-j2200032.fits p2mass-atlas-981105n-j2190244.fits diff.290.292.fits ../../data/data2/region.hdr  || echo err	32440	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.835	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.836	27.960	1.124	26.845	27.953	1.109	0.000	0.008	0	0	0	0	5901	0		-
1195	mDiffFit  -s fit.000290.000299.txt p2mass-atlas-981105n-j2200032.fits p2mass-atlas-981105n-j2200021.fits diff.290.299.fits ../../data/data2/region.hdr  || echo err	32442	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.835	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.836	28.248	1.411	26.845	28.239	1.393	0.000	0.008	0	0	0	0	5901	0		-
1196	mDiffFit  -s fit.000292.000294.txt p2mass-atlas-981105n-j2190244.fits p2mass-atlas-981105n-j2190232.fits diff.292.294.fits ../../data/data2/region.hdr  || echo err	32446	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.836	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.836	27.955	1.119	26.846	27.949	1.103	0.004	0.008	0	0	0	0	5902	0		-
1197	mDiffFit  -s fit.000291.000300.txt p2mass-atlas-981105n-j2210244.fits p2mass-atlas-981105n-j2210256.fits diff.291.300.fits ../../data/data2/region.hdr  || echo err	32444	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.838	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.841	28.264	1.422	26.852	28.256	1.404	0.004	0.004	0	0	0	0	5907	0		-
1198	mDiffFit  -s fit.000291.000301.txt p2mass-atlas-981105n-j2210244.fits p2mass-atlas-981105n-j2220021.fits diff.291.301.fits ../../data/data2/region.hdr  || echo err	32445	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.838	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.841	28.286	1.444	26.852	28.279	1.426	0.000	0.004	0	0	0	0	5902	0		-
1199	mDiffFit  -s fit.000290.000294.txt p2mass-atlas-981105n-j2200032.fits p2mass-atlas-981105n-j2190232.fits diff.290.294.fits ../../data/data2/region.hdr  || echo err	32441	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.839	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.841	27.744	0.903	26.853	27.736	0.883	0.000	0.004	0	0	0	0	5904	0		-
1200	mDiffFit  -s fit.000292.000298.txt p2mass-atlas-981105n-j2190244.fits p2mass-atlas-981105n-j2190256.fits diff.292.298.fits ../../data/data2/region.hdr  || echo err	32449	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.843	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.845	28.274	1.429	26.854	28.263	1.409	0.008	0.004	0	0	0	0	5903	0		-
1201	mDiffFit  -s fit.000291.000299.txt p2mass-atlas-981105n-j2210244.fits p2mass-atlas-981105n-j2200021.fits diff.291.299.fits ../../data/data2/region.hdr  || echo err	32443	['/home/kabe/svn/wf_set/montage/solvers/gxp_make']	26.843	0	exit 0	huscs018-kabe-2011-06-06-18-57-15-17436	26.845	28.183	1.338	26.855	28.175	1.320	0.000	0.008	0	0	0	0	5903	0		-
